Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Logging to runs/femowk0k\runs/femowk0k_0
[2K---------------------------------━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m1,858/5,000,000 [0m [ [33m0:00:00[0m < [36m0:40:01[0m , [31m2,082 it/s[0m ] ]
| rollout/           |          |
| time/                   |             |
|    fps                  | 896         |
|    iterations           | 24          |
|    time_elapsed         | 54          |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.005912761 |
|    clip_fraction        | 0.0427      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.16       |
|    explained_variance   | -2.08       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0725      |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00355    |
|    std                  | 0.974       |
|    value_loss           | 0.372       |
-----------------------------------------
[2K------------------------------------------8;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m51,051/5,000,000 [0m [ [33m0:00:56[0m < [36m1:26:28[0m , [31m954 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -169         |
| time/                   |              |
|    fps                  | 900          |
|    iterations           | 25           |
|    time_elapsed         | 56           |
|    total_timesteps      | 51200        |
| train/                  |              |
|    approx_kl            | 0.0045511387 |
|    clip_fraction        | 0.0405       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.17        |
|    explained_variance   | -0.307       |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0456       |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.0036      |
|    std                  | 0.973        |
|    value_loss           | 0.202        |
------------------------------------------
[2K----------------------------------------[38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m53,053/5,000,000 [0m [ [33m0:00:58[0m < [36m1:23:40[0m , [31m986 it/s[0m ]
| rollout/                |            |
|    ep_len_mean          | 1e+03      |
|    ep_rew_mean          | -169       |
| time/                   |            |
|    fps                  | 902        |
|    iterations           | 26         |
|    time_elapsed         | 59         |
|    total_timesteps      | 53248      |
| train/                  |            |
|    approx_kl            | 0.00869496 |
|    clip_fraction        | 0.0789     |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.18      |
|    explained_variance   | -0.408     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.137      |
|    n_updates            | 250        |
|    policy_gradient_loss | -0.00719   |
|    std                  | 0.978      |
|    value_loss           | 0.383      |
----------------------------------------
[2K-----------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m55,035/5,000,000 [0m [ [33m0:01:00[0m < [36m1:26:37[0m , [31m952 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -168        |
| time/                   |             |
|    fps                  | 906         |
|    iterations           | 27          |
|    time_elapsed         | 60          |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.008360471 |
|    clip_fraction        | 0.0777      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.17       |
|    explained_variance   | 0.601       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0543      |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00703    |
|    std                  | 0.97        |
|    value_loss           | 0.156       |
-----------------------------------------
[2K-----------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m56,936/5,000,000 [0m [ [33m0:01:02[0m < [36m1:26:00[0m , [31m958 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -169        |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 28          |
|    time_elapsed         | 63          |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.007835412 |
|    clip_fraction        | 0.0761      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.032       |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00656    |
|    std                  | 0.961       |
|    value_loss           | 0.25        |
-----------------------------------------
[2K------------------------------------------8;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m59,052/5,000,000 [0m [ [33m0:01:05[0m < [36m1:26:11[0m , [31m956 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -168         |
| time/                   |              |
|    fps                  | 910          |
|    iterations           | 29           |
|    time_elapsed         | 65           |
|    total_timesteps      | 59392        |
| train/                  |              |
|    approx_kl            | 0.0076892856 |
|    clip_fraction        | 0.0789       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.13        |
|    explained_variance   | 0.0659       |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0456       |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.0062      |
|    std                  | 0.962        |
|    value_loss           | 0.26         |
------------------------------------------
[2K-----------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m61,061/5,000,000 [0m [ [33m0:01:07[0m < [36m1:24:57[0m , [31m969 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -166        |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 30          |
|    time_elapsed         | 67          |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.008535854 |
|    clip_fraction        | 0.0962      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0412      |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00953    |
|    std                  | 0.961       |
|    value_loss           | 0.193       |
-----------------------------------------
[2K-----------------------------------------38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m63,455/5,000,000 [0m [ [33m0:01:09[0m < [36m1:24:17[0m , [31m976 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -164        |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 31          |
|    time_elapsed         | 69          |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.007676209 |
|    clip_fraction        | 0.0723      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0809      |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00789    |
|    std                  | 0.961       |
|    value_loss           | 0.175       |
-----------------------------------------
[2K-----------------------------------------38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m65,379/5,000,000 [0m [ [33m0:01:11[0m < [36m1:25:37[0m , [31m961 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -162        |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 32          |
|    time_elapsed         | 71          |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.005692154 |
|    clip_fraction        | 0.0457      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0474      |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00509    |
|    std                  | 0.961       |
|    value_loss           | 0.162       |
-----------------------------------------
[2K------------------------------------------8;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m67,377/5,000,000 [0m [ [33m0:01:13[0m < [36m1:25:55[0m , [31m957 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -160         |
| time/                   |              |
|    fps                  | 916          |
|    iterations           | 33           |
|    time_elapsed         | 73           |
|    total_timesteps      | 67584        |
| train/                  |              |
|    approx_kl            | 0.0055892454 |
|    clip_fraction        | 0.0243       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.12        |
|    explained_variance   | 0.692        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0592       |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.00307     |
|    std                  | 0.951        |
|    value_loss           | 0.283        |
------------------------------------------
[2K------------------------------------------8;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m69,487/5,000,000 [0m [ [33m0:01:16[0m < [36m1:23:20[0m , [31m986 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -158         |
| time/                   |              |
|    fps                  | 914          |
|    iterations           | 34           |
|    time_elapsed         | 76           |
|    total_timesteps      | 69632        |
| train/                  |              |
|    approx_kl            | 0.0050298055 |
|    clip_fraction        | 0.0247       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.08        |
|    explained_variance   | 0.756        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0193       |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00259     |
|    std                  | 0.94         |
|    value_loss           | 0.198        |
------------------------------------------
[2K-----------------------------------------38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m71,568/5,000,000 [0m [ [33m0:01:18[0m < [36m1:23:24[0m , [31m985 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -157        |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 35          |
|    time_elapsed         | 78          |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.001988876 |
|    clip_fraction        | 0.00698     |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0415      |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00054    |
|    std                  | 0.946       |
|    value_loss           | 0.13        |
-----------------------------------------
[2K------------------------------------------8;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m73,471/5,000,000 [0m [ [33m0:01:20[0m < [36m1:23:12[0m , [31m987 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -156         |
| time/                   |              |
|    fps                  | 915          |
|    iterations           | 36           |
|    time_elapsed         | 80           |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0042021303 |
|    clip_fraction        | 0.0428       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.08        |
|    explained_variance   | -0.0981      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0411       |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00332     |
|    std                  | 0.947        |
|    value_loss           | 0.214        |
------------------------------------------
[2K------------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m75,448/5,000,000 [0m [ [33m0:01:22[0m < [36m1:25:28[0m , [31m960 it/s[0m ]m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -154         |
| time/                   |              |
|    fps                  | 918          |
|    iterations           | 37           |
|    time_elapsed         | 82           |
|    total_timesteps      | 75776        |
| train/                  |              |
|    approx_kl            | 0.0077500925 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.09        |
|    explained_variance   | 0.984        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00391     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.0118      |
|    std                  | 0.953        |
|    value_loss           | 0.072        |
------------------------------------------
[2K-----------------------------------------[38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m77,649/5,000,000 [0m [ [33m0:01:24[0m < [36m1:24:36[0m , [31m970 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -152        |
| time/                   |             |
|    fps                  | 919         |
|    iterations           | 38          |
|    time_elapsed         | 84          |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.006626506 |
|    clip_fraction        | 0.0562      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.54        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0157      |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00548    |
|    std                  | 0.947       |
|    value_loss           | 0.0822      |
-----------------------------------------
[2K------------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m79,625/5,000,000 [0m [ [33m0:01:26[0m < [36m1:24:42[0m , [31m968 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -150         |
| time/                   |              |
|    fps                  | 921          |
|    iterations           | 39           |
|    time_elapsed         | 86           |
|    total_timesteps      | 79872        |
| train/                  |              |
|    approx_kl            | 0.0030506148 |
|    clip_fraction        | 0.0405       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.07        |
|    explained_variance   | 0.516        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0239       |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00253     |
|    std                  | 0.941        |
|    value_loss           | 0.068        |
------------------------------------------
[2K------------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m81,675/5,000,000 [0m [ [33m0:01:28[0m < [36m1:24:36[0m , [31m969 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -148         |
| time/                   |              |
|    fps                  | 922          |
|    iterations           | 40           |
|    time_elapsed         | 88           |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0030802905 |
|    clip_fraction        | 0.0353       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.06        |
|    explained_variance   | 0.694        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0245       |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.938        |
|    value_loss           | 0.0795       |
------------------------------------------
[2K------------------------------------------38;5;237m╺[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m83,891/5,000,000 [0m [ [33m0:01:30[0m < [36m1:25:01[0m , [31m964 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -146         |
| time/                   |              |
|    fps                  | 924          |
|    iterations           | 41           |
|    time_elapsed         | 90           |
|    total_timesteps      | 83968        |
| train/                  |              |
|    approx_kl            | 0.0061672973 |
|    clip_fraction        | 0.0681       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.05        |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0124       |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.00716     |
|    std                  | 0.934        |
|    value_loss           | 0.0434       |
------------------------------------------
[2K------------------------------------------38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m85,860/5,000,000 [0m [ [33m0:01:32[0m < [36m1:25:24[0m , [31m959 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -144         |
| time/                   |              |
|    fps                  | 925          |
|    iterations           | 42           |
|    time_elapsed         | 92           |
|    total_timesteps      | 86016        |
| train/                  |              |
|    approx_kl            | 0.0047637457 |
|    clip_fraction        | 0.0258       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.03        |
|    explained_variance   | 0.918        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0104       |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.0016      |
|    std                  | 0.931        |
|    value_loss           | 0.0648       |
------------------------------------------
[2K------------------------------------------38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m88,007/5,000,000 [0m [ [33m0:01:35[0m < [36m1:23:04[0m , [31m986 it/s[0m ]
| rollout/                |              |
|    ep_len_mean          | 1e+03        |
|    ep_rew_mean          | -141         |
| time/                   |              |
|    fps                  | 924          |
|    iterations           | 43           |
|    time_elapsed         | 95           |
|    total_timesteps      | 88064        |
| train/                  |              |
|    approx_kl            | 0.0069981962 |
|    clip_fraction        | 0.0717       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.05        |
|    explained_variance   | 0.558        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0223       |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00755     |
|    std                  | 0.942        |
|    value_loss           | 0.0533       |
------------------------------------------
[2K-----------------------------------------[38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m89,937/5,000,000 [0m [ [33m0:01:37[0m < [36m1:23:27[0m , [31m981 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -139        |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 44          |
|    time_elapsed         | 97          |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.007824274 |
|    clip_fraction        | 0.0691      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.03       |
|    explained_variance   | 0.79        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0278      |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00757    |
|    std                  | 0.923       |
|    value_loss           | 0.0378      |
-----------------------------------------
[2K-----------------------------------------[38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m91,924/5,000,000 [0m [ [33m0:01:39[0m < [36m1:23:20[0m , [31m982 it/s[0m ]
| rollout/                |             |
|    ep_len_mean          | 1e+03       |
|    ep_rew_mean          | -137        |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 45          |
|    time_elapsed         | 99          |
|    total_timesteps      | 92160       |
| train/                  |             |
|    approx_kl            | 0.009408239 |
|    clip_fraction        | 0.0905      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0538      |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00681    |
|    std                  | 0.927       |
|    value_loss           | 0.141       |
-----------------------------------------
[2K[35m   2%[0m [38;2;249;38;114m━━━[0m[38;2;249;38;114m╸[0m[38;5;237m━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━[0m [32m93,207/5,000,000 [0m [ [33m0:01:41[0m < [36m1:27:22[0m , [31m936 it/s[0m ]
